"lat","lon","weight"
33.781739999999999,-84.454459999999997,9.6697843817
33.757300000000001,-84.389920000000004,9.6697843817
33.755040000000001,-84.414569999999998,7.9513736771
33.680669999999999,-84.394009999999994,6.1661095697
33.762819999999998,-84.337680000000006,9.6710703896
33.714089999999999,-84.439260000000004,7.1407464187
33.782020000000003,-84.380219999999994,7.9513736771
33.674210000000002,-84.40889,7.824934893
33.780769999999997,-84.455870000000004,8.0204777203
33.783149999999999,-84.379069999999999,6.1661095697
33.739849999999997,-84.373909999999995,6.2389793799
33.680770000000003,-84.493700000000004,7.496609016
33.742310000000003,-84.355440000000002,6.492824874
33.77402,-84.499399999999994,6.2389793799
33.785179999999997,-84.386009999999999,6.2389793799
33.73236,-84.420190000000005,6.2690686193
33.772120000000001,-84.501220000000004,6.3082357713
33.716909999999999,-84.392759999999996,7.2874850513
33.77469,-84.365610000000004,6.5449918853
33.845260000000003,-84.426680000000005,9.1493568867
33.769089999999998,-84.382080000000002,6.2389793799
33.686770000000003,-84.497730000000004,6.3171056981
33.733640000000001,-84.503860000000003,7.7271641298
33.660719999999998,-84.378990000000002,7.1674674318
33.756,-84.416290000000004,7.8851372371
33.736559999999997,-84.39376,9.5240791948
33.774769999999997,-84.406700000000001,8.7396182028
33.79757,-84.407730000000001,9.3590666679
33.753120000000003,-84.488529999999997,9.5551052103
33.780839999999998,-84.491259999999997,8.5984303663
33.720109999999998,-84.350480000000005,7.9519995188
33.757350000000002,-84.50282,6.6325277191
33.792749999999998,-84.395439999999994,6.7962243893
33.746760000000002,-84.355950000000007,9.3614182252
33.761389999999999,-84.429490000000001,6.1768237211
33.80386,-84.361130000000003,6.922054482
33.809019999999997,-84.412769999999995,7.7598827596
33.810070000000003,-84.371300000000005,6.351760231
33.846760000000003,-84.362120000000004,7.4892536458
33.775790000000001,-84.469040000000007,6.5449918853
33.808509999999998,-84.477710000000002,6.1839284183
33.757350000000002,-84.50282,6.4834282393
33.688699999999997,-84.369240000000005,6.9787513042
33.793950000000002,-84.400959999999998,7.1414786958
33.875660000000003,-84.443299999999994,7.2874850513
33.756740000000001,-84.346190000000007,6.7274389553
33.745550000000001,-84.466419999999999,7.1654254426
33.751559999999998,-84.398870000000002,6.7274389553
33.760100000000001,-84.504660000000001,7.1654254426
33.771009999999997,-84.388949999999994,9.0545246607
33.67268,-84.385069999999999,8.9064840378
33.740070000000003,-84.407780000000002,7.8855511647
33.733600000000003,-84.423990000000003,8.9064840378
33.798749999999998,-84.414079999999998,8.9064840378
33.761580000000002,-84.384960000000007,6.3516394817
33.752580000000002,-84.389920000000004,8.2849975608
33.741579999999999,-84.505610000000004,8.2849975608
33.747439999999997,-84.305310000000006,8.242182457
33.75177,-84.485699999999994,9.125
33.792819999999999,-84.35257,8.9064840378
33.701230000000002,-84.478309999999993,7.3716533728
33.757399999999997,-84.384749999999997,6.3516394817
33.746470000000002,-84.420569999999998,6.3516394817
33.788469999999997,-84.417609999999996,6.4834282393
33.759320000000002,-84.374420000000001,8.9064840378
33.681489999999997,-84.371520000000004,8.9064840378
33.741160000000001,-84.426869999999994,7.2874850513
33.677390000000003,-84.491299999999995,6.1661095697
33.853020000000001,-84.362780000000001,6.6709456091
33.740830000000003,-84.396540000000002,7.3716533728
33.755040000000001,-84.414569999999998,7.046954213
33.763890000000004,-84.512349999999998,7.1918958569
33.772480000000002,-84.446340000000006,7.7487844889
33.81982,-84.461240000000004,7.6167084885
33.745399999999997,-84.333730000000003,7.772334444
33.704509999999999,-84.453230000000005,7.6167084885
33.758409999999998,-84.426240000000007,6.2316528169
33.693930000000002,-84.482129999999998,9.3590666679
33.779389999999999,-84.507620000000003,9.5558890629
33.800849999999997,-84.363050000000001,9.3590666679
33.802309999999999,-84.432379999999995,9.1949632728
33.843069999999997,-84.41319,6.8056305792
33.751190000000001,-84.389960000000002,6.7962243893
33.680120000000002,-84.39573,6.1911326518
33.789929999999998,-84.479320000000001,6.8056305792
33.772039999999997,-84.505830000000003,7.8189049951
33.781660000000002,-84.405019999999993,9.3590666679
33.727339999999998,-84.389880000000005,9.3614182252
33.777909999999999,-84.500470000000007,6.7687849721
33.786499999999997,-84.393659999999997,6.3171056981
33.784080000000003,-84.42371,9.5802469136
33.82403,-84.363280000000003,7.8278083062
33.766359999999999,-84.416300000000007,7.6044034032
33.754190000000001,-84.367900000000006,7.7459611241
33.650880000000001,-84.363619999999997,7.8278083062
33.813920000000003,-84.394540000000006,6.7274389553
33.761069999999997,-84.356359999999995,9.3590666679
33.854149999999997,-84.356629999999996,7.8259596512
33.84413,-84.374089999999995,7.6044034032
33.754370000000002,-84.424490000000006,7.1407464187
33.755040000000001,-84.414569999999998,8.0514049417
33.680280000000003,-84.399900000000002,7.9513736771
33.681159999999998,-84.405900000000003,7.9513736771
33.739170000000001,-84.396119999999996,8.1075079314
33.776449999999997,-84.46884,6.1661095697
33.846760000000003,-84.362120000000004,6.5449918853
33.693069999999999,-84.358050000000006,7.9513736771
33.713160000000002,-84.415279999999996,7.2788669442
33.637509999999999,-84.448239999999998,7.3935154777
33.771250000000002,-84.433589999999995,6.2389793799
33.8399,-84.370069999999998,6.0385165059
33.74053,-84.416709999999995,7.6229785832
33.753689999999999,-84.390429999999995,9.8658966291
33.827159999999999,-84.434920000000005,8.1345443019
33.648829999999997,-84.365840000000006,6.2454093803
33.776969999999999,-84.407870000000003,6.2454093803
33.655799999999999,-84.366119999999995,8.2012536684
33.761940000000003,-84.396450000000002,9.6697843817
33.756830000000001,-84.389070000000004,6.2848356492
33.705640000000002,-84.418520000000001,6.2454093803
33.780880000000003,-84.494450000000001,7.8879110063
33.772480000000002,-84.404949999999999,8.1692003332
33.775219999999997,-84.406909999999996,7.8879110063
33.754559999999998,-84.488799999999998,6.6456517456
33.743319999999997,-84.505250000000004,8.0117822737
33.80885,-84.366349999999997,7.8879110063
33.740029999999997,-84.364140000000006,6.2316528169
33.762689999999999,-84.397019999999998,6.6028325981
33.672910000000002,-84.391530000000003,9.6697843817
33.795650000000002,-84.385159999999999,6.2454093803
33.760550000000002,-84.337010000000006,6.2389793799
33.869439999999997,-84.409350000000003,8.130686286
33.759839999999997,-84.435109999999995,7.8879110063
33.769120000000001,-84.383459999999999,8.130686286
33.769959999999998,-84.46114,6.982219834
33.730260000000001,-84.404650000000004,7.1407464187
33.742829999999998,-84.400639999999996,7.9657939309
33.81165,-84.367869999999996,8.0909647037
33.755040000000001,-84.414569999999998,8.191207362
33.819240000000001,-84.350859999999997,6.5254443149
33.7883,-84.403869999999998,8.247733069
33.78781,-84.404679999999999,6.3082357713
33.853479999999998,-84.365300000000005,7.2822391449
33.762439999999998,-84.422489999999996,8.242182457
33.759569999999997,-84.346019999999996,9.7799952049
33.759590000000003,-84.392420000000001,7.2206753217
33.748440000000002,-84.36748,9.7799952049
33.769269999999999,-84.405069999999995,6.351760231
33.792670000000001,-84.385580000000004,9.3590666679
33.686770000000003,-84.497730000000004,7.4526401774
33.862749999999998,-84.355339999999998,8.144754405
33.732669999999999,-84.373519999999999,6.2316528169
33.7485,-84.396640000000005,6.5714518485
33.743490000000001,-84.509680000000003,6.6028325981
33.706699999999998,-84.36412,7.7772217082
33.750070000000001,-84.385890000000003,6.0453751671
33.649329999999999,-84.366349999999997,6.2454093803
33.748690000000003,-84.400859999999994,9.0487368555
33.712699999999998,-84.416669999999996,6.2389793799
33.682940000000002,-84.394170000000003,8.130686286
33.749130000000001,-84.298310000000001,6.6028325981
33.735529999999997,-84.401079999999993,8.1075079314
33.735720000000001,-84.396770000000004,8.1075079314
33.673389999999998,-84.371440000000007,6.2389793799
33.753239999999998,-84.368629999999996,6.1661095697
33.762129999999999,-84.416480000000007,7.1407464187
33.693069999999999,-84.358050000000006,6.2389793799
33.783380000000001,-84.378460000000004,6.2389793799
33.740569999999998,-84.416799999999995,9.7799952049
33.656289999999998,-84.511340000000004,8.242182457
33.811900000000001,-84.437659999999994,7.824934893
33.675289999999997,-84.394660000000002,7.9513736771
33.759569999999997,-84.346019999999996,7.8851372371
33.705019999999998,-84.451899999999995,6.922054482
33.803879999999999,-84.412779999999998,6.3171056981
33.722749999999998,-84.450609999999998,7.7271641298
33.750839999999997,-84.515680000000003,9.5252549737
33.745550000000001,-84.466419999999999,9.3614182252
33.773490000000002,-84.3536,9.5802469136
33.74221,-84.42568,7.8189049951
33.809019999999997,-84.392470000000003,9.3614182252
33.733640000000001,-84.503860000000003,6.7962243893
33.743490000000001,-84.509680000000003,7.8259596512
33.706470000000003,-84.421509999999998,7.059359126
33.688899999999997,-84.512910000000005,7.4892536458
33.716880000000003,-84.417349999999999,7.8259596512
33.740830000000003,-84.396540000000002,9.5802469136
33.777250000000002,-84.460719999999995,6.2389793799
33.777940000000001,-84.384460000000004,7.3401117382
33.783180000000002,-84.472660000000005,7.1654254426
33.755040000000001,-84.414569999999998,7.0893081992
33.77617,-84.449680000000001,7.2874850513
33.757570000000001,-84.394869999999997,6.3285820872
33.83399,-84.384100000000004,7.3716533728
33.786189999999998,-84.491129999999998,8.6198322701
33.738120000000002,-84.432760000000002,8.9064840378
33.77514,-84.351879999999994,7.3716533728
33.853020000000001,-84.362780000000001,6.3516394817
33.82403,-84.363280000000003,8.8119354568
33.733640000000001,-84.503860000000003,8.2849975608
33.773969999999998,-84.381519999999995,8.9064840378
33.788739999999997,-84.404679999999999,8.2849975608
33.744639999999997,-84.369389999999996,8.2849975608
33.787509999999997,-84.383359999999996,9.125
33.680549999999997,-84.493709999999993,7.1654254426
33.767440000000001,-84.375339999999994,7.4496881196
33.639699999999998,-84.443979999999996,6.5943235887
33.77713,-84.36627,6.922054482
33.754939999999998,-84.420540000000003,6.2113449073
33.766399999999997,-84.421300000000002,7.7487844889
33.726759999999999,-84.402199999999993,6.9081518735
33.756740000000001,-84.346190000000007,6.6618504015
33.753720000000001,-84.298410000000004,7.6167084885
33.672730000000001,-84.39067,7.4892536458
33.791089999999997,-84.400880000000001,8.242182457
33.736460000000001,-84.418379999999999,6.2113449073
33.763849999999998,-84.440719999999999,9.3590666679
33.75759,-84.436369999999997,6.7962243893
33.875889999999998,-84.392020000000002,9.3614182252
33.767429999999997,-84.376159999999999,7.8259596512
33.70514,-84.459469999999996,6.8056305792
33.729700000000001,-84.401880000000006,7.8189049951
33.688450000000003,-84.493279999999999,8.9824055755
33.800899999999999,-84.428579999999997,8.7349150922
33.746769999999998,-84.355170000000001,7.8189049951
33.751939999999998,-84.38964,7.8604137292
33.80733,-84.412840000000003,6.635586513
33.75779,-84.417109999999994,6.6224372503
33.75817,-84.40795,7.8851372371
33.713479999999997,-84.390519999999995,7.6044034032
33.75065,-84.423360000000002,7.8189049951
33.762860000000003,-84.374049999999997,6.5449918853
33.721760000000003,-84.458330000000004,9.3590666679
33.706020000000002,-84.359390000000005,7.824934893
33.706780000000002,-84.380309999999994,6.4189786399
33.742289999999997,-84.386859999999999,7.3935154777
33.705300000000001,-84.386529999999993,8.0107653388
33.874099999999999,-84.393600000000006,7.824934893
33.761499999999998,-84.501519999999999,6.1661095697
33.747010000000003,-84.306190000000001,9.6710703896
33.781230000000001,-84.38946,7.7261399423
33.751069999999999,-84.48903,6.2454093803
33.67501,-84.381190000000004,9.6697843817
33.680880000000002,-84.538669999999996,9.8843446704
33.852170000000001,-84.353589999999997,6.2454093803
33.756140000000002,-84.500209999999996,7.2050061478
33.759839999999997,-84.40316,6.2316528169
33.637509999999999,-84.448239999999998,7.4526401774
33.747959999999999,-84.350729999999999,7.3064306923
33.702469999999998,-84.496549999999999,7.1654254426
33.808810000000001,-84.395099999999999,6.2454093803
33.706949999999999,-84.374139999999997,6.1661095697
33.835099999999997,-84.451700000000002,9.6697843817
33.761650000000003,-84.316429999999997,6.2316528169
33.875889999999998,-84.392020000000002,6.2454093803
33.739840000000001,-84.347329999999999,8.1366396535
33.711460000000002,-84.416629999999998,8.0909647037
33.74147,-84.312960000000004,6.3082357713
33.781210000000002,-84.409310000000005,8.0909647037
33.773429999999998,-84.363510000000005,7.1343916001
33.753189999999996,-84.376750000000001,7.824934893
33.71857,-84.521510000000006,7.8567289409
33.806559999999998,-84.367410000000007,6.3082357713
33.661230000000003,-84.515110000000007,7.9657939309
33.760739999999998,-84.38561,8.0909647037
33.75432,-84.299940000000007,9.3575952658
33.681989999999999,-84.407849999999996,8.726244724
33.719889999999999,-84.486339999999998,9.9444200887
33.727240000000002,-84.417950000000005,9.1570184217
33.821460000000002,-84.40258,8.4731980261
33.70514,-84.459469999999996,9.9014580005
33.690510000000003,-84.373639999999995,6.7480462571
33.740070000000003,-84.407780000000002,7.2206753217
33.741729999999997,-84.402829999999994,6.3082357713
33.766550000000002,-84.395880000000005,6.351760231
33.643799999999999,-84.438760000000002,9.4041173807
33.844769999999997,-84.372579999999999,7.9454763556
33.708939999999998,-84.420929999999998,8.247733069
33.755099999999999,-84.496520000000004,6.351760231
33.775620000000004,-84.503150000000005,6.6833140609
33.745240000000003,-84.436490000000006,6.3082357713
33.822609999999997,-84.367440000000002,6.351760231
33.703780000000002,-84.455100000000002,7.9657939309
33.77205,-84.441280000000006,8.0909647037
33.760199999999998,-84.385540000000006,8.247733069
33.699669999999998,-84.479960000000005,6.351760231
33.757559999999998,-84.384339999999995,9.7799952049
33.776200000000003,-84.472359999999995,7.8879110063
33.810369999999999,-84.470730000000003,7.8879110063
33.784410000000001,-84.456630000000004,8.0909647037
33.749929999999999,-84.37706,7.0542348508
33.774430000000002,-84.4636,6.6028325981
33.767690000000002,-84.348420000000004,6.5784654532
33.755760000000002,-84.41892,8.0117822737
33.809089999999998,-84.449870000000004,7.8879110063
33.760730000000002,-84.425439999999995,9.0487368555
33.750570000000003,-84.418989999999994,9.6710703896
33.68092,-84.408140000000003,6.492824874
33.749070000000003,-84.417519999999996,6.2389793799
33.771889999999999,-84.372500000000002,6.0666913028
33.751190000000001,-84.389960000000002,7.3935154777
33.767670000000003,-84.429329999999993,7.824934893
33.650880000000001,-84.363619999999997,6.1661095697
33.77525,-84.486350000000002,7.1407464187
33.779350000000001,-84.385050000000007,7.1407464187
33.745440000000002,-84.373149999999995,7.824934893
33.75508,-84.514989999999997,8.130686286
33.745739999999998,-84.403480000000002,9.6697843817
33.851819999999996,-84.359499999999997,6.4118727273
33.809579999999997,-84.392939999999996,6.2316528169
33.743670000000002,-84.509590000000003,8.1345443019
33.730150000000002,-84.498819999999995,8.130686286
33.683450000000001,-84.393699999999995,6.3171056981
33.863900000000001,-84.357560000000007,7.6044034032
33.79074,-84.384519999999995,7.6044034032
33.766739999999999,-84.362629999999996,7.8851372371
33.844410000000003,-84.368620000000007,7.1674674318
33.82403,-84.363280000000003,7.8189049951
33.74053,-84.416709999999995,7.1344904821
33.75488,-84.413780000000003,6.2937137941
33.807949999999998,-84.424040000000005,9.5802469136
33.7789,-84.38588,6.9639930385
33.688549999999999,-84.371099999999998,9.3614182252
33.702469999999998,-84.496549999999999,9.3614182252
33.680660000000003,-84.493709999999993,7.1674674318
33.69753,-84.4084,7.4892536458
33.711379999999998,-84.447770000000006,7.4892536458
33.767440000000001,-84.376490000000004,8.7349150922
33.737250000000003,-84.333430000000007,7.6167084885
33.798479999999998,-84.368250000000003,6.8045579516
33.781300000000002,-84.365840000000006,6.351760231
33.727240000000002,-84.417950000000005,7.9657939309
33.747669999999999,-84.328710000000001,6.0236704123
33.819090000000003,-84.461789999999993,7.4441251814
33.682740000000003,-84.409019999999998,7.4209096402
33.785789999999999,-84.449240000000003,6.9740129267
33.71904,-84.385149999999996,6.7274389553
33.762889999999999,-84.385890000000003,7.2874850513
33.762689999999999,-84.397019999999998,6.4834282393
33.825429999999997,-84.367059999999995,7.1654254426
33.810220000000001,-84.413470000000004,8.640903701
33.730350000000001,-84.335610000000003,6.0306075448
33.720440000000004,-84.349580000000003,9.0899797678
33.823999999999998,-84.365210000000005,9.0956081422
33.789859999999997,-84.450149999999994,6.860512327
33.680669999999999,-84.407200000000003,6.1563477781
33.772179999999999,-84.487170000000006,8.9064840378
33.766739999999999,-84.362629999999996,7.1654254426
33.680770000000003,-84.493700000000004,7.8549695678
33.753810000000001,-84.474249999999998,8.9064840378
33.820279999999997,-84.451880000000003,6.2531112161
33.78143,-84.378290000000007,9.125
33.786499999999997,-84.393659999999997,7.0524723332
33.784120000000001,-84.412639999999996,6.7274389553
33.759430000000002,-84.388369999999995,6.4834282393
33.706980000000001,-84.374499999999998,7.6044034032
33.680880000000002,-84.373739999999998,7.2874850513
33.720370000000003,-84.331230000000005,8.9064840378
33.803879999999999,-84.412779999999998,7.2618142317
33.705460000000002,-84.379040000000003,7.7395358882
33.757240000000003,-84.352180000000004,7.772334444
33.744900000000001,-84.36936,6.5164085802
33.81165,-84.367869999999996,6.2113449073
33.819479999999999,-84.373469999999998,7.772334444
33.73207,-84.349959999999996,9.5802469136
33.751089999999998,-84.464320000000001,9.3614182252
33.689839999999997,-84.504909999999995,9.1163599449
33.773859999999999,-84.363100000000003,6.8056305792
33.758760000000002,-84.390299999999996,9.5240791948
33.78481,-84.386809999999997,9.095681218
33.772579999999998,-84.38449,9.3590666679
33.726039999999998,-84.381540000000001,7.7271641298
33.718069999999997,-84.461200000000005,7.6044034032
33.706470000000003,-84.478579999999994,7.6044034032
33.792659999999998,-84.407269999999997,6.6028325981
33.750410000000002,-84.351600000000005,6.2113449073
33.746209999999998,-84.402929999999998,6.3171056981
33.84413,-84.374089999999995,7.8604137292
33.739420000000003,-84.419070000000005,7.2874850513
33.752420000000001,-84.509180000000001,6.2113449073
33.709119999999999,-84.396730000000005,6.3171056981
33.746510000000001,-84.406750000000002,6.3171056981
33.829639999999998,-84.387330000000006,7.8259596512
33.758040000000001,-84.413790000000006,6.8405159256
33.72025,-84.480450000000005,7.2788669442
33.841320000000003,-84.380170000000007,7.8842124305
33.809629999999999,-84.413150000000002,7.3935154777
33.777200000000001,-84.473240000000004,7.824934893
33.752389999999998,-84.443950000000001,6.9670934019
33.71716,-84.351479999999995,6.5762057252
33.740569999999998,-84.416799999999995,6.9957521335
33.765740000000001,-84.381879999999995,6.3171056981
33.79007,-84.388300000000001,7.9513736771
33.673389999999998,-84.371440000000007,8.1075079314
33.717709999999997,-84.523150000000001,7.6184775683
33.766289999999998,-84.393150000000006,8.130686286
33.777670000000001,-84.487470000000002,9.6710703896
33.655709999999999,-84.509079999999997,9.0487368555
33.77111,-84.375479999999996,9.6710703896
33.759729999999998,-84.392070000000004,8.5563563625
33.740290000000002,-84.369900000000001,8.1345443019
33.76099,-84.522930000000002,6.2389793799
33.806240000000003,-84.394400000000005,6.2389793799
33.694429999999997,-84.538030000000006,6.1883057625
33.777560000000001,-84.384820000000005,7.8975534485
33.698689999999999,-84.482650000000007,7.2050061478
33.749490000000002,-84.463930000000005,6.6028325981
33.764800000000001,-84.344080000000005,6.1661095697
33.753689999999999,-84.390429999999995,6.2316528169
33.717959999999998,-84.372119999999995,7.8879110063
33.673389999999998,-84.498469999999998,6.6028325981
33.791269999999997,-84.398510000000002,6.1661095697
33.672730000000001,-84.39067,6.2454093803
33.740760000000002,-84.381259999999997,7.9513736771
33.788559999999997,-84.39434,6.2013509124
33.847299999999997,-84.383150000000001,7.9978909257
33.755040000000001,-84.414569999999998,8.1871844548
33.800579999999997,-84.425610000000006,8.1610198345
33.768889999999999,-84.366680000000002,7.9657939309
33.69265,-84.510490000000004,8.191207362
33.781869999999998,-84.379810000000006,8.0909647037
33.740220000000001,-84.507760000000005,8.0909647037
33.705120000000001,-84.421890000000005,7.2822391449
33.707129999999999,-84.455680000000001,6.6833140609
33.793329999999997,-84.474159999999998,7.2206753217
33.767560000000003,-84.437870000000004,6.351760231
33.700620000000001,-84.455939999999998,8.242182457
33.719169999999998,-84.382099999999994,9.3810447327
33.774909999999998,-84.488129999999998,8.8768809923
33.773490000000002,-84.420739999999995,9.0207294304
33.680810000000001,-84.397300000000001,8.569649399
33.810720000000003,-84.477440000000001,6.8991453111
33.803879999999999,-84.412779999999998,6.351760231
33.715589999999999,-84.404579999999996,6.351760231
33.788209999999999,-84.378190000000004,8.242182457
33.679929999999999,-84.507689999999997,8.242182457
33.774070000000002,-84.385260000000002,7.2206753217
33.754289999999997,-84.388810000000007,6.351760231
33.812350000000002,-84.365780000000001,7.2822391449
33.714700000000001,-84.36694,9.7799952049
33.764049999999997,-84.357069999999993,6.351760231
33.770960000000002,-84.368819999999999,8.242182457
33.760509999999996,-84.384289999999993,8.242182457
33.757570000000001,-84.394869999999997,8.664273349
33.752070000000003,-84.392139999999998,7.2822391449
33.77214,-84.508709999999994,9.9643844116
33.736550000000001,-84.424080000000004,6.3082357713
33.789160000000003,-84.470410000000001,8.242182457
33.863,-84.422749999999994,6.6833140609
33.776589999999999,-84.384590000000003,9.7799952049
33.821440000000003,-84.362179999999995,9.6697843817
33.750100000000003,-84.475549999999998,6.2316528169
33.757330000000003,-84.396349999999998,7.5448152235
33.699120000000001,-84.4649,7.4719270656
33.771610000000003,-84.464590000000001,6.7447940375
33.7532,-84.483990000000006,8.1668883591
33.663899999999998,-84.523769999999999,7.2050061478
33.743290000000002,-84.421559999999999,8.0117822737
33.73498,-84.38073,7.4767796078
33.706719999999997,-84.420540000000003,7.8879110063
33.749639999999999,-84.401319999999998,6.6652135885
33.724440000000001,-84.352029999999999,7.2050061478
33.760739999999998,-84.35839,9.8345307059
33.782029999999999,-84.454390000000004,8.242182457
33.764229999999998,-84.375010000000003,9.8654679597
33.774050000000003,-84.387690000000006,9.6697843817
33.788620000000002,-84.393919999999994,7.6873450352
33.68168,-84.405060000000006,6.492824874
33.691679999999998,-84.487200000000001,6.635586513
33.740569999999998,-84.416799999999995,6.7923652879
33.823059999999998,-84.400980000000004,9.6697843817
33.688409999999998,-84.48742,6.0219440738
33.749839999999999,-84.50488,6.635586513
33.70411,-84.502579999999995,9.6697843817
33.756140000000002,-84.500209999999996,8.130686286
33.747489999999999,-84.377619999999993,8.130686286
33.6999,-84.543220000000005,6.2389793799
33.709440000000001,-84.506159999999994,9.6697843817
33.74053,-84.416709999999995,7.4513412065
33.775219999999997,-84.406909999999996,9.2934780345
33.7682,-84.438299999999998,7.1136807387
33.775219999999997,-84.406909999999996,8.0617546578
33.756,-84.416290000000004,6.2316528169
33.739330000000002,-84.509640000000005,9.6710703896
33.756,-84.416290000000004,6.2316528169
33.690530000000003,-84.536379999999994,6.1661095697
33.82403,-84.363280000000003,7.052351039
33.846919999999997,-84.370180000000005,6.1661095697
33.696159999999999,-84.519620000000003,8.0204777203
33.766739999999999,-84.362629999999996,7.8879110063
33.772579999999998,-84.38449,8.242182457
33.751069999999999,-84.387559999999993,7.4647942709
33.75168,-84.381979999999999,6.6229518957
33.754060000000003,-84.473380000000006,7.6044034032
33.637509999999999,-84.448239999999998,7.7271641298
33.746929999999999,-84.500810000000001,7.1674674318
33.771299999999997,-84.433959999999999,9.3590666679
33.831960000000002,-84.385130000000004,6.9639930385
33.851819999999996,-84.359499999999997,6.7962243893
33.853020000000001,-84.362780000000001,7.8189049951
33.774709999999999,-84.360619999999997,7.1674674318
33.810220000000001,-84.413470000000004,6.8056305792
33.765430000000002,-84.396230000000003,7.1918958569
33.751190000000001,-84.389960000000002,6.3434506627
33.765340000000002,-84.396129999999999,7.772334444
33.715479999999999,-84.453659999999999,7.772334444
33.82114,-84.447130000000001,6.8045579516
33.650880000000001,-84.363619999999997,7.6044034032
33.787909999999997,-84.399910000000006,6.2113449073
33.744669999999999,-84.503910000000005,7.8259596512
33.703690000000002,-84.40795,7.4892536458
